appid,name,total_reviews,positive_reviews_percent,developer,publisher,metacritic_score,is_free,genre1,genre2,genre3,price,peak
391520,Labyrinth Simulator,126,0.53968254,Phoenix Game and Publisher Studio,Phoenix Game and Publisher Studio,50,0,23,28,70,0,63
391540,Undertale,199002,0.966849579,tobyfox,tobyfox,92,0,23,3,-1,3695,10462
391570,UNDERTALE Soundtrack,1852,0.974082073,tobyfox,,50,0,23,3,-1,3695,2
391580,Egyptian Senet,321,0.781931464,Ezzat Studios,Ezzat Studios,50,0,4,23,28,1450,32
391590,Dream Chamber,53,0.566037736,Forge Reply,Microids Indie,50,0,25,-1,-1,3695,4
391600,King Lucas,147,0.673469388,DevilishGames,DevilishGames,50,0,1,25,23,1850,1092
391660,Incitement 3,150,0.653333333,Astronomic Games,New Reality Games,50,0,25,23,3,2195,15403
391680,Rocket League® - Supersonic Fury DLC Pack,1798,0.938820912,"Psyonix, Inc.","Psyonix, Inc.",50,0,1,23,9,0,1
391720,Layers of Fear (2016),25251,0.890340977,Bloober Team SA,Bloober Team SA,73,0,25,23,-1,7395,143872
391730,Crashlands,4037,0.886301709,Butterscotch Shenanigans,Butterscotch Shenanigans,78,0,1,25,23,5595,1735
391740,Blaster Shooter GunGuy!,409,0.437652812,Adam DeLease,Adam DeLease,50,0,1,25,23,725,1013
391780,Uebergame,483,0.517598344,Duion,Duion,50,1,1,4,37,0,42
391820,Evolution,85,0.447058824,Alex Williams,Grubby Monster Games,50,1,37,23,28,0,61
391000,Farm Frenzy Collection,319,0.959247649,Alawar Entertainment,ESDigital Games,50,0,25,4,23,7395,110
391030,Hard to Be a God,98,0.826530612,Burut CT,Akella,55,0,3,-1,-1,2950,13
391050,AquaSnap Window Manager,77,0.753246753,Nurgo Software,Nurgo Software,50,0,57,-1,-1,11095,2
391070,Stellar 2D,964,0.399377593,quad games,Back To Basics Gaming,50,0,1,4,23,350,3944
391120,The Archetype,88,0.443181818,Rafael Barreto,SA Industry,50,0,25,-1,-1,185,2012
391140,Blast-off,376,0.890957447,Quad-Games,Quad-Games,50,0,1,23,-1,1095,1769
391160,The Deletion,221,0.760180995,Russpuppy,Russpuppy,50,0,1,4,23,725,1064
391170,Void Invaders,360,0.858333333,VoidDev,Plug In Digital,50,0,1,23,-1,1095,849
391180,Ladra,52,0.711538462,Bright Flask Games,Bright Flask Games,50,0,1,25,23,1850,285
391220,Rise of the Tomb Raider,118463,0.939542304,Crystal Dynamics,Crystal Dynamics,86,0,1,25,-1,3599,44501
391240,Forgotten Lore,71,0.676056338,Coty Getzelman,Coty Getzelman,50,0,4,23,29,0,300
391250,Alien Robot Monsters,118,0.86440678,Kraftix Games,Kraftix Games,50,0,1,23,2,2195,32
391260,Labyronia RPG,1238,0.742326333,Labyrinthine,Senpai Studios,50,0,1,25,23,175,2252
391270,Fingerbones,3330,0.788288288,David Szymanski,David Szymanski,50,0,25,37,23,0,161
391280,Epic Manager,231,0.67965368,ManaVoid Entertainment,ManaVoid Entertainment,50,0,25,23,3,6695,153
391310,Alien Attack,224,0.767857143,Alien Jellyfish,Alien Jellyfish,50,0,1,25,4,725,924
391340,Ferrum's Secrets: where is grandpa?,119,0.420168067,EJRGames,EJRGames,50,0,25,4,23,1850,209
391420,Gun Rocket,696,0.727011494,"Space Wedgie, LLC","Space Wedgie, LLC",50,0,25,4,23,725,2926
391460,WARMODE,16888,0.618486499,Novalink,Novalink,50,1,1,37,-1,0,3047
390610,Circa Infinity,264,0.935606061,Kenny Sun,Kenny Sun,80,0,1,23,-1,4395,13
390660,Call of Tomsk-7,452,0.816371681,Daniel Mercier,"Mercier Games	",50,0,1,23,-1,350,64
390710,Acceleration of SUGURI 2,1146,0.780104712,Orange_Juice,Fruitbat Factory,50,0,1,23,-1,3295,357
390720,Anarcute,584,0.929794521,Anarteam,Anarteam,79,0,1,23,-1,5595,111
390730,Sora,410,0.919512195,Orange_Juice,Fruitbat Factory,74,0,1,23,-1,3295,113
390870,Circuit Breakers,107,0.570093458,Triverske,Triverske,50,0,1,-1,-1,2595,237
390880,Redemption: Eternal Quest,141,0.531914894,SimProse Studios,Trinity Project,50,0,4,23,3,350,1573
390890,Angry Arrows,159,0.924528302,DanielDavisGames,DanielDavisGames,50,0,1,25,23,1850,13
390920,Army of Pixels,54,0.796296296,Gergely Zsolnay,Gergely Zsolnay,50,0,23,2,-1,0,58
390940,The Musketeers: Victoria's Quest,56,0.678571429,New Bridge Games,ESDigital Games,50,0,25,4,23,1450,801
390510,Sim Junta,64,0.34375,Icehole Games,Strategy First,50,0,23,2,-1,725,11
390520,PewDiePie: Legend of the Brofist,1512,0.899470899,Outerminds Inc.,Outerminds Inc.,50,0,1,25,23,2950,363
390540,High Fidelity,114,0.578947368,"High Fidelity, Inc","High Fidelity, Inc",50,0,37,29,70,0,154
390560,Fantasy Strike,1930,0.630569948,Sirlin Games,Sirlin Games,50,1,1,4,37,0,377
390570,Three Digits,154,0.493506494,Cleverweek,Cleverweek,50,0,4,23,-1,725,1725
390090,Shot Online,102,0.617647059,WEBZEN ONNET,WEBZEN,59,0,37,29,18,0,116
390100,9Dragons,447,0.673378076,Joongwon Entertainment,RedFox Games,50,1,37,29,3,0,266
390200,Queen's Quest: Tower of Darkness,298,0.647651007,Brave Giant LTD,Artifex Mundi,50,0,25,4,-1,3695,203
390210,FreezeME,78,0.641025641,Rainy Night Creations,Rainy Night Creations,50,0,1,25,23,5195,10
390220,Toilet Tycoon,167,0.706586826,Anvil-Soft,Anvil-Soft,50,0,23,28,-1,1850,59
390290,Bulb Boy,1022,0.89334638,Bulbware,Bulbware,84,0,25,23,-1,3295,111
390310,Little King's Story,374,0.612299465,"Marvelous, Inc.",XSEED Games,62,0,3,28,2,5595,84
390330,Mekazoo,63,0.793650794,The Good Mood Creators,The Good Mood Creators,80,0,1,25,4,3695,12
390340,Umbrella Corps,2849,0.297297297,CAPCOM,CAPCOM,50,0,1,-1,-1,7200,428
389650,Stardust Galaxy Warriors,211,0.952606635,Dreamloop Games,Dreamloop Games,50,0,1,25,23,3695,27
389670,Pacer,766,0.731070496,R8 Games Ltd,R8 Games Ltd,50,0,1,23,9,14995,112
389700,My Bones,368,0.470108696,GDNomaD,GDNomaD,50,0,25,23,-1,350,1576
389720,Brawlhalla - Valhalla Pack,260,0.957692308,Blue Mammoth Games,Ubisoft,50,0,1,37,23,0,-1
389730,TEKKEN 7,83105,0.824547259,BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,82,0,1,18,-1,149995,18766
389740,D/Generation HD,53,0.20754717,West Coast Software,West Coast Software,50,0,25,-1,-1,3695,4
389810,Rubber and Lead,95,0.505263158,Omega Point Games,,50,0,1,23,3,350,710
389870,Mugen Souls,277,0.711191336,Idea Factory,Ghostlight LTD,50,0,25,3,2,7395,259
389900,Hogs of War,396,0.54040404,Infogrames Entertainment SA,Alternative Software Ltd.,50,0,1,2,-1,1850,14
389980,Pluto,70,0.371428571,Pluto VR,Pluto VR,50,1,57,70,-1,0,416
390030,DESYNC,478,0.807531381,The Foregone Syndicate,Adult Swim Games,50,0,1,23,-1,5595,65
390040,Small Radios Big Televisions,347,0.708933718,Fire Face Corporation,Adult Swim Games,67,0,25,23,-1,4395,29
389430,Knight Online,10281,0.496936096,Noah System,NTTGame,50,1,1,25,37,0,24542
389470,Call of Cthulhu: Shadow of the Comet,67,0.805970149,Infogrames,Atari,50,0,25,-1,-1,2195,6
389510,Wild Animal Racing,2579,0.927491276,Paul Bird,Marjupi Games,50,0,1,4,23,1450,70
389570,Mitos.is: The Game,11719,0.807833433,Freakinware Studios,Freakinware Studios,50,1,37,28,-1,0,5229
388960,Torn Tales,54,0.574074074,Twistplay,Chilled Mouse,50,0,25,23,3,4095,2254
388970,iZBOT,266,0.834586466,Ruxar,Ruxar,50,0,1,23,-1,4395,12
388980,Race Track Builder,169,0.597633136,Brendon Pywell,Brendon Pywell,50,0,51,-1,-1,22495,45
389050,Pocket Rumble,198,0.782828283,Cardboard Robot Games,Chucklefish Games,50,0,1,23,70,3695,38
389140,Horizon Chase Turbo,4980,0.938955823,AQUIRIS,AQUIRIS,76,0,1,4,23,7395,218
389150,Hyperdimension Neptunia Re;Birth 3 Emergency Aid Plan,52,1,Idea Factory,Idea Factory,50,0,3,2,-1,350,0
389160,Shadow Ninja: Apocalypse,168,0.589285714,Boogygames Studios,Boogygames Studios,50,0,1,25,4,725,709
389170,Songs for a Hero - Definitive Edition,3300,0.965454545,Dumativa,Dumativa,50,0,25,4,23,5595,599
389190,Goblins and Grottos,81,0.679012346,Psychic Software,Psychic Software,50,0,1,25,4,3295,41
389220,Maximum Override,298,0.674496644,Alientrap,Alientrap,50,0,1,4,23,2595,40
389250,Planet Alcatraz 2,246,0.922764228,Fulqrum Publishing,Fulqrum Publishing,50,0,25,3,-1,1850,40
389260,Lucid Trips,79,0.835443038,"Nico Uthe, Sara Lisa Vogl, Julian Heinken",Sara Lisa Vogl,50,0,25,23,70,2950,17
389270,Through Abandoned: The Underground City,551,0.802177858,Igor Krutov, Trinity Project,50,0,25,4,23,350,3552
389310,Tic-Toc-Tower,78,0.628205128,Sneaky Mammoth,SOEDESCO,50,0,1,25,23,1095,186
389400,The chronicles of Emerland. Solitaire.,145,0.765517241,Rainbow Games,Rainbow Games,50,0,4,-1,-1,1450,835
388471,Euro Truck Simulator 2 - Michelin Fan Pack,1009,0.949454906,SCS Software,SCS Software,50,0,23,28,-1,1109,0
388472,Euro Truck Simulator 2 - Japanese Paint Jobs Pack,135,0.859259259,SCS Software,SCS Software,50,0,23,28,-1,369,0
388474,Euro Truck Simulator 2 - Turkish Paint Jobs Pack,864,0.681712963,SCS Software,SCS Software,50,0,23,28,-1,369,0
388475,Euro Truck Simulator 2 - Wheel Tuning Pack,801,0.926342072,SCS Software,SCS Software,50,0,23,28,-1,1109,0
388476,Euro Truck Simulator 2 - Italian Paint Jobs Pack,78,0.884615385,SCS Software,SCS Software,50,0,23,28,-1,369,0
388477,Euro Truck Simulator 2 - Schwarzmüller Trailer Pack,1440,0.820138889,SCS Software,SCS Software,50,0,23,28,-1,1109,0
388479,Euro Truck Simulator 2 - Hungarian Paint Jobs Pack,97,0.896907216,SCS Software,SCS Software,50,0,23,28,-1,369,0
388720,Link: The Unleashed Nexus,51,0.843137255,Reminisce,Reminisce,50,0,1,23,9,0,13
388730,Brighter Day,78,0.897435897,girl software,girl software,50,0,25,23,-1,1095,7
388750,BlazBlue: Chronophantasma Extend,2739,0.909821103,Arc System Works,"H2 Interactive Co., Ltd.",50,0,1,-1,-1,11095,1086
388790,100% Orange Juice - Alte & Kyoko Character Pack,67,0.925373134,Orange_Juice,Fruitbat Factory,50,0,23,2,-1,1095,1
388800,Azure Striker Gunvolt,1500,0.856666667,"INTI CREATES CO., LTD.","INTI CREATES CO., LTD.",50,0,1,23,-1,5595,132
388840,CATS!,94,0.319148936,Catstudio,Catstudio,50,1,1,25,4,0,8
388880,Oxenfree,10663,0.924317734,Night School Studio,Night School Studio,80,0,25,23,-1,739,709
388900,Fracture the Flag,113,0.734513274,One Wheel Studio,One Wheel Studio,50,0,23,2,-1,0,31
388050,Snik,110,0.572727273,Cleverweek,Cleverweek,50,0,4,23,-1,1095,1448
388060,The Escapists: The Walking Dead,734,0.651226158,Team17 Digital Ltd,Team17 Digital Ltd,66,0,23,2,-1,6695,264
388080,Borderless Gaming,3049,0.884552312,AndrewMD5,,50,0,57,-1,-1,1450,1169
388090,Five Nights at Freddy's 4,11594,0.925909953,Scott Cawthon,Scott Cawthon,51,0,1,23,2,2950,1637
388160,Project Druid - 2D Labyrinth Explorer-,143,0.237762238,Cemil Tasdemir,Back To Basics Gaming,50,0,4,23,-1,350,4209
388210,Day of the Tentacle Remastered,3917,0.969364309,Double Fine Productions,Double Fine Productions,86,0,25,-1,-1,5595,1063
388300,Just Alone,56,0.375,Evergreen,Evergreen,50,0,25,23,-1,0,5
388320,1979 Revolution: Black Friday,1059,0.768649669,iNK Stories,iNK Stories,80,0,1,25,23,3695,34
388340,Super Hipster Lumberjack,446,0.769058296,Noah Lewin,Day Dreamer Games,50,0,23,-1,-1,0,17
388360,Shoppy Mart: Steam Edition,80,0.7,Pezomi,Pezomi,50,0,4,23,28,725,92
388370,Nova Blitz,160,0.73125,Dragon Foundry,Dragon Foundry,50,1,1,37,23,0,69
388390,"""Glow Ball"" - The billiard puzzle game",134,0.253731343,WTFOMGames,WTFOMGames,50,0,4,23,18,1095,1388
388410,Darksiders II Deathinitive Edition,15433,0.776971425,Gunfire Games,THQ Nordic,50,0,1,25,3,2999,2903
388420,In Between,399,0.852130326,Gentlymad,Assemble Entertainment,68,0,23,-1,-1,439,1343
388430,TankZone Battle,82,0.756097561,Render System,Render System,50,0,1,23,-1,3695,7
388450,Spooky Bonus,284,0.964788732,Grey Alien Games,Grey Alien Games,50,0,4,-1,-1,3695,20
388470,Euro Truck Simulator 2 - Cabin Accessories,2488,0.92926045,SCS Software,SCS Software,50,0,23,28,-1,1395,1
387840,Alpha Runner,426,0.784037559,LightsoutGames,Lightsoutgames,50,0,25,4,23,0,1811
387850,Airport Madness 4,151,0.741721854,Big Fat Simulations Inc.,Big Fat Simulations Inc.,50,0,25,-1,-1,3695,133
387860,the static speaks my name,5423,0.814493823,the whale husband,the whale husband,50,1,25,37,23,0,151
387870,Mold on Pizza 🍕,137,0.824817518,BTNcafe,BTNcafe,50,0,1,4,23,2195,27
387930,The Tape,422,0.549763033,Kazakov Oleg,Kazakov Oleg,50,0,23,-1,-1,350,681
387970,Clown House (Palyaço Evi),1123,0.487978629,gord10,Aslan Game Studio,50,1,1,37,23,0,46
387990,Scrap Mechanic,98562,0.929039589,Axolot Games,Axolot Games,50,0,1,25,23,7395,46366
387240,Steel Rain,101,0.851485149,PolarityFlow,PolarityFlow,50,0,1,23,3,3695,192
387290,Ori and the Blind Forest: Definitive Edition,58548,0.956104393,Moon Studios GmbH,Xbox Game Studios,88,0,1,-1,-1,8500,9020
387340,Hyperdimension Neptunia U: Action Unleashed,2960,0.920608108,Idea Factory,Idea Factory International,50,0,1,3,-1,5595,1225
387370,Sol 0: Mars Colonization,395,0.701265823,Chondrite Games,Chondrite Games,50,0,23,28,2,0,612
387440,SMITE - Ultimate God Pack,771,0.723735409,Hi-Rez Studios,Hi-Rez Studios,50,0,1,37,-1,10500,0
387450,Shadow of Kingdoms,105,0.285714286,TernGame,Admax Game,50,1,37,2,-1,0,124
386840,Sentinel 4: Dark Star,59,0.796610169,Origin8 Technologies Ltd,Origin8 Technologies Ltd,50,0,23,2,-1,0,47
386860,Viscera Cleanup Detail - Soundtrack,67,0.955223881,RuneStorm,RuneStorm,50,1,23,28,-1,0,0
386870,Playing History 2 - Slave Trade,159,0.572327044,Serious Games Interactive,My Way Games,50,0,25,4,23,725,5159
386880,Rake,4267,0.704476213,Konsordo,Konsordo,50,0,1,25,23,1850,113
386900,The Cat Machine,142,0.929577465,Cranktrain,Cranktrain,50,0,23,2,-1,5595,22
386930,Dragonflight,121,0.479338843,Blackthorn Media Inc,Blackthorn Media Inc,50,1,1,23,28,0,16
386940,Ultimate Chicken Horse,34182,0.959920426,Clever Endeavour Games,Clever Endeavour Games,50,0,1,4,23,5595,2729
386970,Memory's Dogma CODE:01,344,0.799418605,Liz-Arts,Sekai Project,50,0,25,4,23,5595,181
386990,Asphyxia,241,0.7593361,ebi-hime,ebi-hime,50,0,23,28,-1,2195,132
387010,FIVE: Guardians of David,187,0.689839572,Kingdom Games,Kingdom Games,66,0,1,25,3,3695,147
387020,Brawlhalla - All Legends (Current and Future),356,0.896067416,Blue Mammoth Games,Ubisoft,50,0,1,37,23,7900,1
387060,Earth Overclocked,183,0.830601093,Chronicle Bench,Chronicle Bench,50,0,1,25,23,1850,481
387070,One Final Breath,116,0.181034483,Dark Day Interactive,Dark Day Interactive,50,0,1,25,23,0,37
386340,MegaSphere,117,0.692307692,AKGames,AKGames,50,0,1,25,23,5595,30
386350,Rise: Battle Lines,85,0.670588235,The Secret Games Company,Digital Tribe,50,0,23,2,-1,0,83
386360,SMITE,110098,0.796226998,Titan Forge Games,Hi-Rez Studios,83,1,1,25,4,0,31169
386420,Job the Leprechaun,177,0.796610169,Herrero Games,Herrero Games,50,0,4,23,-1,1095,1042
386480,Blood Code,2027,0.735076468,ZiX Solutions,ZiX Solutions,50,0,25,4,23,3695,246
386490,Wanda,179,0.603351955,Kodots Games,Kodots Games,50,0,4,23,3,725,1658
386510,Pyramid Raid,162,0.598765432,Travian Games GmbH,Travian Games GmbH,50,0,1,4,23,0,99
386520,Champion of the Gods,171,0.865497076,Choice of Games,Choice of Games,50,0,23,3,-1,2195,140
386540,A.I. Invasion,66,0.348484848,GameArt Studio GmbH,GameArt Studio GmbH,50,0,1,23,28,3695,118
386560,Psycho Starship Rampage,141,0.872340426,Ballistic Frogs,TyGAMES,50,0,1,23,-1,3695,86
386590,Novus Inceptio,1232,0.559253247,McMagic Productions,McMagic Productions,50,0,25,23,3,7395,152
386600,Pixel Fodder,143,0.797202797,Wacha,wacha.ru,50,1,1,37,23,0,127
386640,Affected Zone Tactics,311,0.556270096,Light Vision Interactive,Light Vision Interactive,50,1,37,29,2,0,99
386650,Dungeons & Robots,164,0.451219512,Glow Games Studio,Digital Tribe,50,0,1,23,3,3295,68
386690,Fantastic Contraption,273,0.776556777,Northway Games,Northway Games,50,0,23,28,2,7395,89
386700,The Oil Blue,167,0.724550898,Vertigo Gaming Inc.,Vertigo Gaming Inc.,50,0,23,28,2,1850,449
386740,Puzzle Strike,50,0.86,Sirlin Games,Sirlin Games,50,0,23,2,-1,5595,26
386750,Cashtronauts,62,0.725806452,Simon Prefontaine,Simon Prefontaine,50,0,1,23,-1,999,68
386770,Caladrius Blaze,341,0.829912023,"Moss Co., Ltd.","H2 Interactive Co., Ltd.",50,0,1,-1,-1,7395,32
385770,Time Clickers,4933,0.882221772,Proton Studio Inc, ,50,1,1,4,37,0,6968
385800,NEKOPARA Vol. 0,17196,0.939578972,NEKO WORKs,Sekai Project,50,0,4,23,-1,1095,949
385830,Burgers,652,0.458588957,storm_sharks,storm_sharks,50,0,1,25,23,350,2931
385860,Tachyon Project,60,0.716666667,Eclipse Games,Eclipse Games,50,0,1,23,-1,3695,98
385890,Golden Rush,511,0.450097847,Forbes Consult Ltd,ELYLAND  INVESTMENT COMPANY Ltd,50,0,1,37,29,0,501
385970,Baldur's Gate: Siege of Dragonspear,932,0.69527897,Beamdog,Beamdog,77,0,3,2,-1,7395,1
385980,Scott in Space,56,0.464285714,Ragiva Games e.K.,,50,1,1,25,4,0,283
386050,Proto Raider,102,0.784313725,Puzzle Lab,Puzzle Lab,50,0,1,23,-1,4395,173
386070,Planetary Annihilation: TITANS,13017,0.848889913,Planetary Annihilation Inc,Planetary Annihilation Inc,50,0,1,23,2,1095,4543
386080,Pharaonic,255,0.819607843,Milkstone Studios,Milkstone Studios,50,0,1,25,23,5595,42
386110,Raywin,92,0.358695652,Flatline,Volens Nolens Games,50,0,25,23,3,142,1049
386140,After The End: The Harvest,83,0.662650602,Elushis,Elushis Music & Gaming,50,0,1,25,23,1850,668
386160,Vampire of the Sands,90,0.688888889,Homph,Homph LLC,50,0,1,-1,-1,1850,248
386180,Crossout,55353,0.76787166,Targem Games,Gaijin Distribution KFT,50,1,1,37,29,0,12115
386260,Microcosmum: survival of cells,1306,0.843797856,Satur Entertainment,Satur Entertainment,50,0,1,4,23,2950,406
386280,Vendetta - Curse of Raven's Cry,608,0.493421053,Reality Pump Studios,TopWare Interactive,50,0,1,23,3,3328,6848
386290,Kumoon : Ballistic Physics Puzzle,78,0.705128205,Lucky You Studio,Lucky You Studio,50,0,1,4,23,0,29
385260,Lamia Must Die,189,0.603174603,Tuomo Laine,Tuomo Laine,50,1,1,37,23,0,17
385270,Jet Racing Extreme,1213,0.680131904,Real Dynamics,Real Dynamics,50,0,1,23,9,0,2180
385310,The Land Of Lamia,66,0.53030303,Eddy Games,Eddy Games,50,0,25,23,-1,350,181
385330,Stray Cat Crossing,591,0.932318105,Jurlo,Fridge,50,0,25,23,-1,1095,56
385360,Super Trench Attack 2,119,0.596638655,Retro Army Limited,paulstephendavis,50,0,23,2,-1,1095,242
385370,Radiator 2: Anniversary Edition,2856,0.860994398,Robert Yang,Robert Yang,50,1,1,4,37,0,131
385380,Planet Centauri,1863,0.809447128,Permadeath,Permadeath,50,0,1,25,23,5595,369
385400,Weapons Genius,1107,0.449864499,JDM4iK,Conglomerate 5,50,0,1,4,23,350,5985
385440,Buff Knight Advanced,57,0.719298246,"Buff Studio Co.,Ltd.","Buff Studio Co.,Ltd.",50,0,1,4,23,1095,23
385490,MiniDrivers,124,0.556451613,Ivanovich Games,Ivanovich Games,50,0,23,9,28,0,684
385510,Hero Siege - Demon Slayer Bundle (Class),74,0.689189189,Elias Viglione,Panic Art Studios Ltd,50,0,1,25,23,1850,1
385511,Hero Siege - Demon Slayer Bundle + Spawn Skin (Class),90,0.788888889,Elias Viglione,Panic Art Studios Ltd,50,0,1,25,23,2595,0
385530,Astro Lords,191,0.696335079,Aratog LLC,Trinity Project,50,1,37,23,29,0,58
385560,Shadow Complex Remastered,863,0.8400927,ChAIR Entertainment,Epic Games,50,0,1,-1,-1,5595,389
385590,Lethal RPG: War,206,0.791262136,EyeSpyda Games,EyeSpyda Games,50,1,23,3,-1,0,42
385600,Heavy Fire: Shattered Spear,83,0.590361446,Teyon,Mastiff,50,0,1,-1,-1,1450,204
385700,Battle For The Sun,64,0.375,Appsolutely Studios,Appsolutely Studios,50,0,1,23,-1,0,-1
385710,INK,1569,0.811982154,ZackBellGames,ZackBellGames,68,0,1,25,23,1850,170
385730,WWE 2K16,2818,0.647622427,Visual Concepts,2K,74,0,28,18,-1,0,2498
384840,Dead But Alive! Southern England,75,0.493333333,Niels Bauer Games,Niels Bauer Games,50,0,25,23,28,5595,43
384960,Vengeance,371,0.808625337,314 Arts,314 Arts,50,0,1,4,23,2950,5479
384980,Battle for Blood - Epic battles within 30 seconds!,767,0.734028683,YFC games,YFC games,50,1,4,37,23,0,423
384990,Gon' E-Choo!,92,0.815217391,Marc Ellis,Marc Ellis,50,0,1,23,28,350,45
385060,The Last Warlock,61,0.885245902,Sonic Sloth,Sonic Sloth,50,0,23,3,2,1850,23
385070,Atonement: Scourge of Time,373,0.707774799,Astronomic Games,New Reality Games,50,0,25,23,3,2195,17382
385080,Guardians of Victoria,244,0.266393443,Tall Story Studios,New Reality Games,50,0,4,-1,-1,350,10158
385130,"DvDrum, Ultimate Drum Simulator!",106,0.839622642,DarkTigerDevelop,DarkTigerDevelop,50,0,4,23,28,3695,11
385150,Stranded In Time,198,0.792929293,DQ Team,ValkyrieInitiative,50,0,25,4,23,350,2131
385220,Pulut Adventure,91,0.626373626,yayapipi,Yayapipi Studio,50,0,1,25,23,0,-1
385230,Ninjahtic,81,0.790123457,Blaze Epic,Blaze Epic,50,0,1,25,23,725,228
385240,Ultimate Arena,925,0.819459459,Triverske,Triverske,50,0,28,-1,-1,1850,1405
385250,Paint it Back,487,0.977412731,Casual Labs,Casual Labs,50,0,4,-1,-1,2950,192
384480,Six Sides of the World,92,0.891304348,Cybernetik Design,Cybernetik Design,50,0,1,25,4,1850,441
384490,Necropolis,4557,0.649989028,Harebrained Schemes,Paradox Interactive,50,0,1,25,23,11095,872
384500,Zombie Party,662,0.856495468,Peach Pie Productions,Peach Pie Productions,50,0,1,25,23,3695,999
384570,ZanZarah: The Hidden Portal,923,0.704225352,Funatics Software,Daedalic Entertainment,50,0,1,25,3,295,67
384630,Aviary Attorney,1980,0.948484848,Sketchy Logic,Sketchy Logic,77,0,25,23,-1,5595,402
384680,MechaNika,756,0.904761905,Mango Protocol,Mango Protocol,50,0,25,23,-1,1450,202
384690,Umihara Kawase,171,0.959064327,Studio Saizensen,KOMODO,50,0,1,23,-1,3695,99
384700,Umihara Kawase Shun,66,0.878787879,Studio Saizensen,KOMODO,50,0,1,23,-1,4395,20
384740,CAT Interstellar,1044,0.71743295,Ionized Games,Ionized Games,50,0,25,23,-1,1850,1337
384750,Everest VR,315,0.507936508,Sólfar Studios,Sólfar Studios,50,0,28,-1,-1,3695,85
384310,Dead In Bermuda,509,0.73870334,Ishtar Games,Ishtar Games,50,0,25,23,3,5595,264
384330,PolyRace,59,0.661016949,BinaryDream,Plug In Digital,50,0,23,9,-1,0,10
384360,Fingered,905,0.754696133,Edmund McMillen,Edmund McMillen,50,0,4,23,-1,725,317
383930,Doorways: Holy Mountains of Flesh,442,0.812217195,Saibot Studios,Saibot Studios,50,0,1,25,23,7395,467
383950,League of Mermaids,55,0.709090909,Alder Games,Legacy Games,50,0,4,23,-1,2595,12
383960,Machina of the Planet Tree -Planet Ruler-,182,0.796703297,Denneko Yuugi,Sekai Project,50,0,23,3,-1,4795,127
383980,Rivals of Aether,28662,0.955341567,Aether Studios,Aether Studios,50,0,23,-1,-1,11095,2828
384000,Cross of the Dutchman,356,0.747191011,Triangle Studios,Triangle Studios,59,0,1,25,23,2595,-1
384020,PAYDAY 2: Yakuza Character Pack,1179,0.882103478,OVERKILL - a Starbreeze Studio.,505 Games,50,0,1,3,-1,725,0
384021,PAYDAY 2: Gage Ninja Pack,886,0.835214447,OVERKILL - a Starbreeze Studio.,505 Games,50,0,1,3,-1,725,0
384030,Florensia,644,0.658385093,AHA Entertainment,Giiku Games,50,1,1,25,37,0,382
384080,Industry Manager: Future Technologies,298,0.583892617,astragon Entertainment,astragon Entertainment,50,0,28,-1,-1,9295,437
384090,Sketch Tales,143,0.65034965,8D Studio,8D Studio,50,0,1,25,23,1000,41
384110,Pathologic Classic HD,3200,0.8725,Ice-Pick Lodge,Good Shepherd Entertainment,76,0,1,25,23,4795,306
384120,WonderCat Adventures,54,0.703703704,Obscure Cloud,Obscure Cloud,50,0,1,4,23,1095,24
384150,TeraBlaster,1040,0.695192308,Black Shell Games,,50,1,1,4,23,1850,1023
384190,ABZÛ,23379,0.928825014,Giant Squid,505 Games,83,0,1,25,4,3327,1311
384200,Raging Justice,129,0.720930233,MakinGames Ltd,Team17 Digital Ltd,50,0,1,23,-1,5595,14
384240,Depth - S.T.E.V.E. Pack,53,0.924528302,Digital Confectioners,,50,0,1,23,-1,2195,0
384250,Super Rude Bear Resurrection,162,0.604938272,Alex Rose,Alex Rose Games,78,0,1,23,-1,5595,230
384280,Mute Crimson+,151,0.913907285,Iced Lizard Games,Iced Lizard Games,50,0,1,25,23,5595,8
384300,CPUCores :: Maximize Your FPS,10887,0.746119225,Smorb Software,Smorb Software,50,0,53,57,-1,5595,5751
383560,Squarelands,161,0.51552795,Oryon Entertainment,Oryon Entertainment,50,0,25,23,-1,0,1494
383580,Flesh Eaters,1337,0.712789828,S.C. 16 BIT NIGHTS S.R.L.,S.C. 16 BIT NIGHTS S.R.L.,50,0,1,25,23,725,3127
383630,SEEP Universe,73,0.753424658,SEEP,SEEP,50,0,1,25,23,1095,676
383690,Mu Complex,191,0.811518325,studiocime,studiocime,50,0,25,23,-1,3295,56
383700,Boneless Zombie,69,0.68115942,Zoo Corporation,Zoo Corporation,50,0,1,4,-1,1850,5
383710,Princess KAGUYA,84,0.30952381,Zoo Corporation,Zoo Corporation,50,0,1,-1,-1,4095,117
383720,Swords & Crossbones: An Epic Pirate Story,76,0.657894737,Epic Devs LLC,Epic Devs LLC,50,0,25,3,28,0,54
383730,RPG Maker 2000,119,0.882352941,Gotcha Gotcha Games,Gotcha Gotcha Games,50,0,53,54,59,929,20
383740,Marble Age: Remastered,267,0.857677903,Clarus Victoria,Clarus Victoria,50,0,23,28,2,923,71
383750,Funk of Titans,111,0.747747748,A Crowd of Monsters,MG Publishing,50,0,1,25,4,2595,37
